,contributors_enabled,created_at,default_profile,default_profile_image,description,entities,favourites_count,follow_request_sent,followers_count,following,friends_count,geo_enabled,has_extended_profile,id,id_str,is_translation_enabled,is_translator,lang,listed_count,location,name,notifications,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_banner_url,profile_image_url,profile_image_url_https,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,protected,screen_name,status,statuses_count,time_zone,translator_type,url,utc_offset,verified
0,False,2009-06-20 18:02:31,False,False,"PhD researcher, @StAntsCollege, Oxford. Late Ottoman religious thought, Egypt, KSA. Previous @PembrokeOxford, @SOAS, also BBC Arabic, ECFR, Reuters","{'url': {'urls': [{'url': 'https://t.co/9fUhYZ5Bai', 'expanded_url': 'https://oxford.academia.edu/AndrewHammond', 'display_url': 'oxford.academia.edu/AndrewHammond', 'indices': [0, 23]}]}, 'description': {'urls': []}}",78,False,6716,False,1789,False,False,49069711,49069711,False,False,en,372,,Andrew Hammond,False,0,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,https://pbs.twimg.com/profile_banners/49069711/1507378593,http://pbs.twimg.com/profile_images/622337851003412480/xZdFUXPl_normal.jpg,https://pbs.twimg.com/profile_images/622337851003412480/xZdFUXPl_normal.jpg,ABB8C2,0,0,0,False,False,Hammonda1,"{'created_at': 'Sun Nov 12 13:40:38 +0000 2017', 'id': 929705498890432512, 'id_str': '929705498890432512', 'text': 'RT @Gheblawi: A must read article about a pioneer of modern Arabic music the Libyan musician Ahmed Fakroun https://t.co/VbhJJWV5H9', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Gheblawi', 'name': 'Ghazi Gheblawi', 'id': 19064010, 'id_str': '19064010', 'indices': [3, 12]}], 'urls': [{'url': 'https://t.co/VbhJJWV5H9', 'expanded_url': 'http://leguesswho.nl/news/ahmed-fakroun-rediscovered-pioneer-in-modern-arabic-music-live-with-dutch-turkish-act-altin-guen', 'display_url': 'leguesswho.nl/news/ahmed-fak…', 'indices': [107, 130]}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Sun Nov 12 10:43:55 +0000 2017', 'id': 929661026005671936, 'id_str': '929661026005671936', 'text': 'A must read article about a pioneer of modern Arabic music the Libyan musician Ahmed Fakroun https://t.co/VbhJJWV5H9', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/VbhJJWV5H9', 'expanded_url': 'http://leguesswho.nl/news/ahmed-fakroun-rediscovered-pioneer-in-modern-arabic-music-live-with-dutch-turkish-act-altin-guen', 'display_url': 'leguesswho.nl/news/ahmed-fak…', 'indices': [93, 116]}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 14, 'favorite_count': 20, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 14, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",11765,Abu Dhabi,none,https://t.co/9fUhYZ5Bai,14400.0,False
0,False,2009-06-20 01:32:18,False,False,JD/LLM student @NorthwesternLaw. Founder @PizanoStrat. Formerly @HRF & @OsloFF. Email: pedrorpizano(at)gmail(.)com #99under33 #OYW,{'description': {'urls': []}},5166,False,4170,False,2046,True,False,48890839,48890839,False,False,en,180,"ÜT: 40.7287749,-73.9816455",Pedro Pizano (Peter),False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,https://pbs.twimg.com/profile_banners/48890839/1364340911,http://pbs.twimg.com/profile_images/503228252865826816/EuOhAO-W_normal.jpeg,https://pbs.twimg.com/profile_images/503228252865826816/EuOhAO-W_normal.jpeg,111FBD,0,F6F6F6,333333,True,True,pedropizano,,41512,Eastern Time (US & Canada),none,,-18000.0,False
0,False,2009-06-18 15:20:44,True,False,Covering elections at risk of violence. Pushing prevention efforts at U.S. Institute of Peace. Thoughts are my own,"{'url': {'urls': [{'url': 'https://t.co/4iTQFQO5TG', 'expanded_url': 'http://www.usip.org/experts/jonas-claes', 'display_url': 'usip.org/experts/jonas-…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",56,False,444,False,232,True,False,48380887,48380887,False,False,en,18,,Jonas Claes,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/48380887/1420474851,http://pbs.twimg.com/profile_images/547467730287607809/cSVtHPeR_normal.jpeg,https://pbs.twimg.com/profile_images/547467730287607809/cSVtHPeR_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,True,False,Belgian_in_DC,"{'created_at': 'Thu Jan 18 23:02:11 +0000 2018', 'id': 954126803010052097, 'id_str': '954126803010052097', 'text': 'RT @liberiapp: President-elect George #Weah will be inaugurated on Monday, January 22, 2018 as the 25th elected president of #Liberia, but…', 'truncated': False, 'entities': {'hashtags': [{'text': 'Weah', 'indices': [38, 43]}, {'text': 'Liberia', 'indices': [125, 133]}], 'symbols': [], 'user_mentions': [{'screen_name': 'liberiapp', 'name': 'Liberia Past Present', 'id': 258949947, 'id_str': '258949947', 'indices': [3, 13]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Thu Jan 18 21:46:38 +0000 2018', 'id': 954107790481612800, 'id_str': '954107790481612800', 'text': 'President-elect George #Weah will be inaugurated on Monday, January 22, 2018 as the 25th elected president of… https://t.co/heBWRF27Al', 'truncated': True, 'entities': {'hashtags': [{'text': 'Weah', 'indices': [23, 28]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/heBWRF27Al', 'expanded_url': 'https://twitter.com/i/web/status/954107790481612800', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [111, 134]}]}, 'source': '<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 4, 'favorite_count': 5, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 4, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",1008,Pacific Time (US & Canada),none,https://t.co/4iTQFQO5TG,-28800.0,False
0,False,2009-05-24 06:33:12,False,False,"2010 Grawemeyer Award for Ideas Improving World Order Recipient. Leads largest Iranian-American grassroots org, @niacouncil. Author of https://t.co/Qv88aMuyuT","{'url': {'urls': [{'url': 'http://t.co/cyvAfViS46', 'expanded_url': 'http://www.tritaparsi.com', 'display_url': 'tritaparsi.com', 'indices': [0, 22]}]}, 'description': {'urls': [{'url': 'https://t.co/Qv88aMuyuT', 'expanded_url': 'http://www.LosingAnEnemy.com', 'display_url': 'LosingAnEnemy.com', 'indices': [135, 158]}]}}",2011,False,71733,False,3960,True,False,42176166,42176166,False,False,en,0,Washington DC ,Trita Parsi,False,1A1B1F,http://pbs.twimg.com/profile_background_images/473893710/Parsi_Jacket_Comp1.jpeg,https://pbs.twimg.com/profile_background_images/473893710/Parsi_Jacket_Comp1.jpeg,True,https://pbs.twimg.com/profile_banners/42176166/1494217648,http://pbs.twimg.com/profile_images/714889050268811264/vDveSalV_normal.jpg,https://pbs.twimg.com/profile_images/714889050268811264/vDveSalV_normal.jpg,FF691F,181A1E,252429,666666,True,False,tparsi,"{'created_at': 'Sun Jan 21 23:40:59 +0000 2018', 'id': 955223729927348226, 'id_str': '955223729927348226', 'text': 'Kzoo doctor detained by ICE after 40 years in US https://t.co/la84UmlYer via @woodtv', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'WOODTV', 'name': 'WOOD TV8', 'id': 14712659, 'id_str': '14712659', 'indices': [77, 84]}], 'urls': [{'url': 'https://t.co/la84UmlYer', 'expanded_url': 'http://woodtv.com/2018/01/20/kzoo-doctor-detained-by-ice-after-40-years-in-us/', 'display_url': 'woodtv.com/2018/01/20/kzo…', 'indices': [49, 72]}]}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 14, 'favorite_count': 13, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",29853,Eastern Time (US & Canada),none,http://t.co/cyvAfViS46,-18000.0,True
0,False,2009-05-17 16:29:28,False,False,A mix of whatever captures my heart & mind... @FightExtremism Spokesperson/Senior Policy Advisor. Former @CIA analyst. @MIT Ph.D. Washingtonian via New York...,"{'url': {'urls': [{'url': 'https://t.co/d1WFNB2V7A', 'expanded_url': 'http://www.taramaller.com', 'display_url': 'taramaller.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",10606,False,8498,False,2708,True,True,40687139,40687139,False,False,en,298,Washington DC,Tara Maller,False,121110,http://pbs.twimg.com/profile_background_images/378800000078522244/b9083c40a0871adefd463e287d35840c.jpeg,https://pbs.twimg.com/profile_background_images/378800000078522244/b9083c40a0871adefd463e287d35840c.jpeg,True,https://pbs.twimg.com/profile_banners/40687139/1482165608,http://pbs.twimg.com/profile_images/852204313078312964/sQFYT1g-_normal.jpg,https://pbs.twimg.com/profile_images/852204313078312964/sQFYT1g-_normal.jpg,4F0606,0,3C1E0C,A60C0C,True,False,TaraMaller,"{'created_at': 'Sun Jan 21 23:37:41 +0000 2018', 'id': 955222902651146241, 'id_str': '955222902651146241', 'text': 'RT @washingtonian: What Happens in DC When the Government Shuts Down?\nhttps://t.co/GIvA14QTJ7', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'washingtonian', 'name': 'Washingtonian', 'id': 14238142, 'id_str': '14238142', 'indices': [3, 17]}], 'urls': [{'url': 'https://t.co/GIvA14QTJ7', 'expanded_url': 'https://www.washingtonian.com/2018/01/18/what-happens-if-the-government-shuts-down/', 'display_url': 'washingtonian.com/2018/01/18/wha…', 'indices': [70, 93]}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Sun Jan 21 19:24:33 +0000 2018', 'id': 955159199562043392, 'id_str': '955159199562043392', 'text': 'What Happens in DC When the Government Shuts Down?\nhttps://t.co/GIvA14QTJ7', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/GIvA14QTJ7', 'expanded_url': 'https://www.washingtonian.com/2018/01/18/what-happens-if-the-government-shuts-down/', 'display_url': 'washingtonian.com/2018/01/18/wha…', 'indices': [51, 74]}]}, 'source': '<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 6, 'favorite_count': 2, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 6, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",16494,Eastern Time (US & Canada),none,https://t.co/d1WFNB2V7A,-18000.0,False
0,False,2009-05-10 17:38:36,False,False,"NPR international correspondent. Cairo-based, covering Iraq and other places on the crossroads of history.",{'description': {'urls': []}},426,False,22224,False,1539,True,False,39082174,39082174,False,False,en,749,"Cairo, Egypt",jane arraf,False,1A1B1F,http://pbs.twimg.com/profile_background_images/421161956/babylon3.jpg,https://pbs.twimg.com/profile_background_images/421161956/babylon3.jpg,True,https://pbs.twimg.com/profile_banners/39082174/1476043103,http://pbs.twimg.com/profile_images/934157405893611520/8CD9q0yn_normal.jpg,https://pbs.twimg.com/profile_images/934157405893611520/8CD9q0yn_normal.jpg,43885,BFBFBF,C9C9C9,1C1F23,True,False,janearraf,"{'created_at': 'Sun Jan 21 12:58:33 +0000 2018', 'id': 955062057870725120, 'id_str': '955062057870725120', 'text': 'RT @moorehn: “If both sides agree” https://t.co/MnHBeFhqwt', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'moorehn', 'name': 'Heidi N Moore', 'id': 17698956, 'id_str': '17698956', 'indices': [3, 11]}], 'urls': [{'url': 'https://t.co/MnHBeFhqwt', 'expanded_url': 'https://twitter.com/guardiannews/status/955059119840530432', 'display_url': 'twitter.com/guardiannews/s…', 'indices': [35, 58]}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Sun Jan 21 12:57:07 +0000 2018', 'id': 955061695541596160, 'id_str': '955061695541596160', 'text': '“If both sides agree” https://t.co/MnHBeFhqwt', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/MnHBeFhqwt', 'expanded_url': 'https://twitter.com/guardiannews/status/955059119840530432', 'display_url': 'twitter.com/guardiannews/s…', 'indices': [22, 45]}]}, 'source': '<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i?S</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': True, 'quoted_status_id': 955059119840530432, 'quoted_status_id_str': '955059119840530432', 'retweet_count': 4, 'favorite_count': 13, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': True, 'quoted_status_id': 955059119840530432, 'quoted_status_id_str': '955059119840530432', 'retweet_count': 4, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",4008,Baghdad,none,,10800.0,True
0,False,2009-05-03 10:43:03,False,False,"ICFJ Knight Fellow, CCO @Code4Africa. Passionate about data journalism, cartography, geopolitics, linguistics","{'url': {'urls': [{'url': 'https://t.co/ORGX4BoL8o', 'expanded_url': 'http://about.me/JacopoOttaviani', 'display_url': 'about.me/JacopoOttaviani', 'indices': [0, 23]}]}, 'description': {'urls': []}}",17687,False,4447,False,877,True,False,37398768,37398768,False,False,en,380,,Jacopo Ottaviani,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,https://pbs.twimg.com/profile_banners/37398768/1510683102,http://pbs.twimg.com/profile_images/729680612936798209/itssid3a_normal.jpg,https://pbs.twimg.com/profile_images/729680612936798209/itssid3a_normal.jpg,228B22,FFFFFF,C0DFEC,333333,True,False,JacopoOttaviani,"{'created_at': 'Sat Jan 20 19:59:20 +0000 2018', 'id': 954805563141050368, 'id_str': '954805563141050368', 'text': 'RT @MSF: #Nigeria: These small three-wheeled vehicles are more than just a means of public transport; they are a means of saving lives! htt…', 'truncated': False, 'entities': {'hashtags': [{'text': 'Nigeria', 'indices': [9, 17]}], 'symbols': [], 'user_mentions': [{'screen_name': 'MSF', 'name': 'MSF International', 'id': 2195671183, 'id_str': '2195671183', 'indices': [3, 7]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Sat Jan 20 19:50:07 +0000 2018', 'id': 954803243204280320, 'id_str': '954803243204280320', 'text': '#Nigeria: These small three-wheeled vehicles are more than just a means of public transport; they are a means of sa… https://t.co/L2plrCE9SF', 'truncated': True, 'entities': {'hashtags': [{'text': 'Nigeria', 'indices': [0, 8]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/L2plrCE9SF', 'expanded_url': 'https://twitter.com/i/web/status/954803243204280320', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]}, 'source': '<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 27, 'favorite_count': 37, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 27, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",9520,Rome,none,https://t.co/ORGX4BoL8o,3600.0,False
0,False,2009-04-30 14:30:37,True,False,President and Founder of the American University in Moscow and the World Russia Forum. Professor of  Moscow State and National Research Nuclear Universities.,"{'url': {'urls': [{'url': 'http://t.co/it1dNvR8H6', 'expanded_url': 'http://US-Russia.org', 'display_url': 'US-Russia.org', 'indices': [0, 22]}]}, 'description': {'urls': []}}",0,False,272,False,177,False,True,36674807,36674807,False,False,en,10,Between Washington and Moscow,Edward Lozansky,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/36674807/1385564325,http://pbs.twimg.com/profile_images/378800000797687159/a495bf96b994a639699fb10ca9840e74_normal.jpeg,https://pbs.twimg.com/profile_images/378800000797687159/a495bf96b994a639699fb10ca9840e74_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,True,False,EdwardLozansky,"{'created_at': 'Sat Jan 20 04:40:30 +0000 2018', 'id': 954574333711667200, 'id_str': '954574333711667200', 'text': 'Western Values or Might Makes Right?\nhttps://t.co/AFAV021Fjw', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/AFAV021Fjw', 'expanded_url': 'https://www.washingtontimes.com/news/2018/jan/19/crosstalk-trump-has-foreign-domestic-enemies/', 'display_url': 'washingtontimes.com/news/2018/jan/…', 'indices': [37, 60]}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",126,,none,http://t.co/it1dNvR8H6,,False
0,False,2009-04-27 18:04:03,True,False,NYU Economics Professor; author of The Tyranny of Experts; views expressed here do not fit any one ideological label known to mankind,"{'url': {'urls': [{'url': 'https://t.co/c1KrZQyRpW', 'expanded_url': 'http://williameasterly.org/', 'display_url': 'williameasterly.org', 'indices': [0, 23]}]}, 'description': {'urls': []}}",347,False,106287,False,1969,True,False,35810531,35810531,False,False,en,3565,New York City,William Easterly,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/35810531/1404942797,http://pbs.twimg.com/profile_images/246722016/portrait_head_normal.jpg,https://pbs.twimg.com/profile_images/246722016/portrait_head_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,bill_easterly,"{'created_at': 'Sun Jan 21 21:30:37 +0000 2018', 'id': 955190925696884738, 'id_str': '955190925696884738', 'text': 'NFL, if you can’t prevent intentional hits to knock out stars on the other team, you aren’t protecting your players… https://t.co/tIOxqsszME', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/tIOxqsszME', 'expanded_url': 'https://twitter.com/i/web/status/955190925696884738', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]}, 'source': '<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': True, 'quoted_status_id': 955188914335240194, 'quoted_status_id_str': '955188914335240194', 'retweet_count': 8, 'favorite_count': 19, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",13234,Eastern Time (US & Canada),none,https://t.co/c1KrZQyRpW,-18000.0,True
0,False,2009-04-27 03:08:34,True,False,"Civil resistance thinker & writer. Democracy advocate. Senior Director @In't Center on Nonviolent Conflict. Faculty @JHU, Krieger School. Views are my own.","{'url': {'urls': [{'url': 'https://t.co/6noOAAL8tH', 'expanded_url': 'http://www.macbartkowski.com', 'display_url': 'macbartkowski.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",535,False,1071,False,550,True,False,35652287,35652287,False,False,en,54,"Washington, DC",Mac Bartkowski,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/35652287/1449241929,http://pbs.twimg.com/profile_images/378800000494501711/5cbf3392d1c0de1ce6ffa45e57085094_normal.jpeg,https://pbs.twimg.com/profile_images/378800000494501711/5cbf3392d1c0de1ce6ffa45e57085094_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,True,False,macbartkow,"{'created_at': 'Fri Jan 19 22:02:54 +0000 2018', 'id': 954474273074229259, 'id_str': '954474273074229259', 'text': 'Yours truly will be moderating what is shaping to be a very engaging discussion on #civilresistance &amp; #humanrights… https://t.co/OMB0liRELw', 'truncated': True, 'entities': {'hashtags': [{'text': 'civilresistance', 'indices': [83, 99]}, {'text': 'humanrights', 'indices': [106, 118]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/OMB0liRELw', 'expanded_url': 'https://twitter.com/i/web/status/954474273074229259', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [120, 143]}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': True, 'quoted_status_id': 954421475632730113, 'quoted_status_id_str': '954421475632730113', 'retweet_count': 0, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",2463,Quito,none,https://t.co/6noOAAL8tH,-18000.0,False
0,False,2009-04-21 04:10:16,False,False,Chicagoan of the year. President of @MedGlobalOrg. Advisor @UOSSM. President Emeritus @SAMS_USA. CriticalCare Medicine. Advocate for Refugees & @SafeguardingHC,"{'url': {'urls': [{'url': 'https://t.co/TeCcYjwZxX', 'expanded_url': 'http://m.huffpost.com/us/author/zaher-sahloul', 'display_url': 'm.huffpost.com/us/author/zahe…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",1579,False,11631,False,7615,True,False,33806698,33806698,False,False,en,310,"Chicago, USA",Dr. Zaher Sahloul,False,0,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,https://pbs.twimg.com/profile_banners/33806698/1398608817,http://pbs.twimg.com/profile_images/569213148133990400/Cfw8eHqA_normal.jpeg,https://pbs.twimg.com/profile_images/569213148133990400/Cfw8eHqA_normal.jpeg,1B95E0,0,0,0,False,False,sahloul,"{'created_at': 'Mon Jan 22 00:31:20 +0000 2018', 'id': 955236402542850050, 'id_str': '955236402542850050', 'text': 'RT @sahloul: Activists say that Alzirba town attacked with Chlorine or chemical agent in the southern countryside of Aleppo by the advancin…', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'sahloul', 'name': 'Dr. Zaher Sahloul', 'id': 33806698, 'id_str': '33806698', 'indices': [3, 11]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Sun Jan 21 22:32:32 +0000 2018', 'id': 955206504063426560, 'id_str': '955206504063426560', 'text': 'Activists say that Alzirba town attacked with Chlorine or chemical agent in the southern countryside of Aleppo by t… https://t.co/4IF80kgsBH', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/4IF80kgsBH', 'expanded_url': 'https://twitter.com/i/web/status/955206504063426560', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 18, 'favorite_count': 4, 'favorited': False, 'retweeted': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 18, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",25896,Central Time (US & Canada),none,https://t.co/TeCcYjwZxX,-21600.0,False
